endpoint,source_file,tag,body_bytes,json_depth,total_keys,total_nodes,dict_count,list_count,string_count,number_count,bool_count,null_count,max_string_len,avg_string_len,max_list_len,avg_list_len,max_run_length_any_string,avg_run_length_strings,max_special_ratio,avg_special_ratio,max_space_ratio,avg_space_ratio,max_case_flip_ratio,avg_case_flip_ratio,min_unique_char_ratio,avg_unique_char_ratio,max_list_repeat_ratio,avg_list_repeat_ratio,repeated_list_count,large_list_count,long_item_list_count,has_key_field,key_len,key_run_length,key_special_ratio,key_unique_char_ratio,docStatusList_len,docStatusList_repeat_ratio,categoryIdList_len,categoryIdList_repeat_ratio
cms_doc_list,seed_ok_71.json,normal,93.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,14.0,9.25,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8839285714285714,1.0,0.75,1.0,0.0,0.0,1.0,14.0,2.0,0.0,0.7857142857142857,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_72.json,normal,89.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,15.0,8.25,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8559523809523809,1.0,0.75,1.0,0.0,0.0,1.0,15.0,1.0,0.0,0.7333333333333333,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_73.json,normal,80.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,12.0,9.0,1.0,1.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.888888888888889,1.0,1.0,2.0,0.0,0.0,1.0,12.0,2.0,0.0,0.8333333333333334,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_74.json,normal,79.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,14.0,8.666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.8571428571428571,1.0,1.0,2.0,0.0,0.0,1.0,14.0,1.0,0.0,0.7142857142857143,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_75.json,normal,83.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,14.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8452380952380952,1.0,1.0,2.0,0.0,0.0,1.0,14.0,1.0,0.0,0.7857142857142857,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_76.json,normal,89.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,13.0,8.25,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.9038461538461539,1.0,0.75,1.0,0.0,0.0,1.0,13.0,1.0,0.0,0.6153846153846154,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_77.json,normal,90.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,12.0,8.5,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.9017857142857143,1.0,0.75,1.0,0.0,0.0,1.0,12.0,1.0,0.0,0.9166666666666666,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_78.json,normal,86.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,11.0,7.5,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9147727272727273,1.0,0.75,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.9090909090909091,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_79.json,normal,92.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,13.0,9.0,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.8621794871794872,1.0,0.75,1.0,0.0,0.0,1.0,13.0,1.0,0.0,0.6153846153846154,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_80.json,normal,90.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,14.0,8.5,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.9107142857142857,1.0,0.75,1.0,0.0,0.0,1.0,14.0,1.0,0.0,0.7857142857142857,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_81.json,normal,94.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,15.0,9.5,2.0,1.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8125,1.0,0.75,1.0,0.0,0.0,1.0,15.0,2.0,0.0,0.6666666666666666,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_82.json,normal,87.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,13.0,7.75,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.8873626373626373,1.0,0.75,1.0,0.0,0.0,1.0,13.0,1.0,0.0,0.6923076923076923,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_83.json,normal,81.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,13.0,9.333333333333334,1.0,1.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.8162393162393163,1.0,1.0,2.0,0.0,0.0,1.0,13.0,2.0,0.0,0.6153846153846154,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_84.json,normal,78.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,13.0,8.333333333333334,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.8754578754578755,1.0,1.0,2.0,0.0,0.0,1.0,13.0,1.0,0.0,0.7692307692307693,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_85.json,normal,79.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,12.0,8.666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9722222222222222,1.0,1.0,2.0,0.0,0.0,1.0,12.0,1.0,0.0,0.9166666666666666,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_86.json,normal,93.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,15.0,9.25,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8708333333333333,1.0,0.75,1.0,0.0,0.0,1.0,15.0,1.0,0.0,0.7333333333333333,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_87.json,normal,90.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,13.0,8.5,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.9198717948717949,1.0,0.75,1.0,0.0,0.0,1.0,13.0,1.0,0.0,0.8461538461538461,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_88.json,normal,87.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,11.0,7.75,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.8108766233766234,1.0,0.75,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.6363636363636364,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_89.json,normal,93.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,13.0,9.25,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.9258241758241759,1.0,0.75,1.0,0.0,0.0,1.0,13.0,1.0,0.0,0.8461538461538461,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_90.json,normal,89.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,14.0,8.25,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.8869047619047619,1.0,0.75,1.0,0.0,0.0,1.0,14.0,1.0,0.0,0.7142857142857143,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_91.json,normal,94.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,15.0,9.5,2.0,1.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8291666666666666,1.0,0.75,1.0,0.0,0.0,1.0,15.0,2.0,0.0,0.7333333333333333,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_92.json,normal,87.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,13.0,7.75,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.8873626373626373,1.0,0.75,1.0,0.0,0.0,1.0,13.0,1.0,0.0,0.6923076923076923,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_93.json,normal,79.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,11.0,8.666666666666666,1.0,1.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.8232323232323232,1.0,1.0,2.0,0.0,0.0,1.0,11.0,2.0,0.0,0.6363636363636364,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_94.json,normal,77.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,12.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8690476190476191,1.0,1.0,2.0,0.0,0.0,1.0,12.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_95.json,normal,82.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,13.0,9.666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.8141025641025642,1.0,1.0,2.0,0.0,0.0,1.0,13.0,1.0,0.0,0.6923076923076923,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_96.json,normal,87.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,11.0,7.75,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.9545454545454546,1.0,0.75,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.8181818181818182,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_97.json,normal,88.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,11.0,8.0,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.9128787878787878,1.0,0.75,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.8181818181818182,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_98.json,normal,86.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,10.0,7.5,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8767857142857143,1.0,0.75,1.0,0.0,0.0,1.0,10.0,1.0,0.0,0.9,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_99.json,normal,92.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,12.0,9.0,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.9434523809523809,1.0,0.75,1.0,0.0,0.0,1.0,12.0,1.0,0.0,0.9166666666666666,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_100.json,normal,87.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,12.0,7.75,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.9166666666666667,1.0,0.75,1.0,0.0,0.0,1.0,12.0,1.0,0.0,0.8333333333333334,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_101.json,normal,92.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,13.0,9.0,2.0,1.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8381410256410257,1.0,0.75,1.0,0.0,0.0,1.0,13.0,2.0,0.0,0.7692307692307693,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_102.json,normal,85.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,11.0,7.25,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.8961038961038961,1.0,0.75,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.7272727272727273,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_103.json,normal,79.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,11.0,8.666666666666666,1.0,1.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.8535353535353535,1.0,1.0,2.0,0.0,0.0,1.0,11.0,2.0,0.0,0.7272727272727273,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_104.json,normal,77.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,12.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8690476190476191,1.0,1.0,2.0,0.0,0.0,1.0,12.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_105.json,normal,82.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,13.0,9.666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8397435897435898,1.0,1.0,2.0,0.0,0.0,1.0,13.0,1.0,0.0,0.7692307692307693,1.0,1.0,1.0,1.0
cms_doc_list,seed_ok_106.json,normal,87.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,11.0,7.75,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.9090909090909091,1.0,0.75,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.6363636363636364,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_107.json,normal,88.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,11.0,8.0,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.9583333333333334,1.0,0.75,1.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_108.json,normal,86.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,10.0,7.5,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8767857142857143,1.0,0.75,1.0,0.0,0.0,1.0,10.0,1.0,0.0,0.9,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_109.json,normal,94.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,14.0,9.5,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.9107142857142857,1.0,0.75,1.0,0.0,0.0,1.0,14.0,1.0,0.0,0.7857142857142857,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_110.json,normal,87.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,12.0,7.75,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.9375,1.0,0.75,1.0,0.0,0.0,1.0,12.0,1.0,0.0,0.9166666666666666,2.0,0.5,1.0,1.0
cms_doc_list,seed_ok_111.json,normal,94.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,15.0,9.5,2.0,1.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8291666666666666,1.0,0.75,1.0,0.0,0.0,1.0,15.0,2.0,0.0,0.7333333333333333,1.0,1.0,2.0,0.5
cms_doc_list,seed_ok_112.json,normal,87.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,13.0,7.75,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.9065934065934066,1.0,0.75,1.0,0.0,0.0,1.0,13.0,1.0,0.0,0.7692307692307693,1.0,1.0,2.0,0.5
cms_doc_list,seed_border_2.json,border,78.0,3.0,3.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,4.0,2.6666666666666665,3.0,2.5,3.0,1.6666666666666667,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.7361111111111112,0.5,0.41666666666666663,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.75,3.0,0.3333333333333333,2.0,0.5
cms_doc_list,seed_border_3.json,border,126.0,3.0,3.0,10.0,1.0,2.0,7.0,0.0,0.0,0.0,19.0,8.714285714285714,3.0,3.0,2.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.9028822055137845,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,19.0,2.0,0.0,0.7368421052631579,3.0,0.3333333333333333,3.0,0.3333333333333333
cms_doc_list,seed_border_4.json,border,269.0,3.0,3.0,24.0,1.0,2.0,21.0,0.0,0.0,0.0,25.0,7.714285714285714,10.0,10.0,2.0,1.2380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.9096825396825396,0.4,0.4,0.0,2.0,0.0,1.0,25.0,2.0,0.0,0.52,10.0,0.4,10.0,0.4
cms_doc_list,seed_border_5.json,border,142.0,3.0,3.0,12.0,1.0,2.0,9.0,0.0,0.0,0.0,15.0,7.888888888888889,5.0,4.0,2.0,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.924074074074074,0.4,0.3666666666666667,0.0,0.0,0.0,1.0,15.0,2.0,0.0,0.7333333333333333,5.0,0.4,3.0,0.3333333333333333
cms_doc_list,seed_border_6.json,border,100.0,3.0,3.0,12.0,1.0,2.0,9.0,0.0,0.0,0.0,13.0,3.2222222222222223,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.9743589743589745,0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.7692307692307693,5.0,0.2,3.0,0.3333333333333333
cms_doc_list,seed_border_7.json,border,128.0,3.0,3.0,11.0,1.0,2.0,8.0,0.0,0.0,0.0,14.0,7.5,4.0,3.5,4.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8690476190476191,0.6666666666666666,0.5833333333333333,0.0,0.0,0.0,1.0,14.0,4.0,0.0,0.2857142857142857,4.0,0.5,3.0,0.6666666666666666
cms_doc_list,fuzz_border_1.json,border,88.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,12.0,8.0,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.5,0.175,0.75,0.8958333333333334,1.0,0.75,1.0,0.0,0.0,1.0,12.0,1.0,0.0,0.75,2.0,0.5,1.0,1.0
cms_doc_list,fuzz_border_2.json,border,126.0,3.0,3.0,10.0,1.0,2.0,7.0,0.0,0.0,0.0,19.0,8.714285714285714,3.0,3.0,2.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.9028822055137845,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,19.0,2.0,0.0,0.7368421052631579,3.0,0.3333333333333333,3.0,0.3333333333333333
cms_doc_list,fuzz_border_3.json,border,128.0,3.0,3.0,11.0,1.0,2.0,8.0,0.0,0.0,0.0,14.0,7.5,4.0,3.5,4.0,1.75,0.0,0.0,0.0,0.0,0.18181818181818182,0.022727272727272728,0.35714285714285715,0.8640873015873016,0.6666666666666666,0.5833333333333333,0.0,0.0,0.0,1.0,14.0,4.0,0.0,0.35714285714285715,4.0,0.5,3.0,0.6666666666666666
cms_doc_list,fuzz_border_4.json,border,269.0,3.0,3.0,24.0,1.0,2.0,21.0,0.0,0.0,0.0,25.0,7.714285714285714,10.0,10.0,2.0,1.2380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.9096825396825396,0.4,0.4,0.0,2.0,0.0,1.0,25.0,2.0,0.0,0.52,10.0,0.4,10.0,0.4
cms_doc_list,seed_border_8.json,border,76.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,12.0,7.666666666666667,1.0,1.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.9166666666666666,1.0,1.0,2.0,0.0,0.0,1.0,12.0,1.0,0.0,0.9166666666666666,1.0,1.0,1.0,1.0
cms_doc_list,seed_border_9.json,border,102.0,3.0,3.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,15.0,8.6,2.0,2.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9033333333333333,0.5,0.5,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.9333333333333333,2.0,0.5,2.0,0.5
cms_doc_list,seed_border_10.json,border,92.0,3.0,3.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,9.0,6.6,3.0,2.0,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9166666666666666,1.0,0.8333333333333333,1.0,0.0,0.0,1.0,8.0,2.0,0.0,0.75,3.0,0.6666666666666666,1.0,1.0
cms_doc_list,seed_border_11.json,border,90.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,13.0,8.5,2.0,1.5,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.9423076923076923,1.0,1.0,2.0,0.0,0.0,1.0,13.0,2.0,0.0,0.7692307692307693,1.0,1.0,2.0,1.0
cms_doc_list,seed_border_12.json,border,92.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,17.0,9.0,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.9411764705882353,1.0,0.75,1.0,0.0,0.0,1.0,17.0,1.0,0.0,0.7647058823529411,2.0,0.5,1.0,1.0
cms_doc_list,seed_border_13.json,border,93.0,3.0,3.0,9.0,1.0,2.0,6.0,0.0,0.0,0.0,13.0,5.166666666666667,3.0,2.5,2.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.9337606837606837,0.5,0.41666666666666663,0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.7692307692307693,3.0,0.3333333333333333,2.0,0.5
cms_doc_list,fuzz_border_5.json,border,62.0,3.0,3.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,5.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.9166666666666667,1.0,0.5,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.8333333333333334,1.0,1.0,0.0,0.0
cms_doc_list,fuzz_border_6.json,border,126.0,3.0,3.0,10.0,1.0,2.0,7.0,0.0,0.0,0.0,19.0,8.714285714285714,3.0,3.0,2.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.9028822055137845,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,19.0,2.0,0.0,0.7368421052631579,3.0,0.3333333333333333,3.0,0.3333333333333333
cms_doc_list,fuzz_border_7.json,border,126.0,3.0,3.0,10.0,1.0,2.0,7.0,0.0,0.0,0.0,19.0,8.714285714285714,3.0,3.0,2.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.9028822055137845,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,19.0,2.0,0.0,0.7368421052631579,3.0,0.3333333333333333,3.0,0.3333333333333333
cms_doc_list,fuzz_border_8.json,border,142.0,3.0,3.0,12.0,1.0,2.0,9.0,0.0,0.0,0.0,15.0,7.888888888888889,5.0,4.0,2.0,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.924074074074074,0.4,0.3666666666666667,0.0,0.0,0.0,1.0,15.0,2.0,0.0,0.7333333333333333,5.0,0.4,3.0,0.3333333333333333
cms_doc_list,seed_badscore_3.json,abnormal,245.0,3.0,3.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,96.0,37.2,3.0,2.0,96.0,37.2,1.0,0.6,0.0,0.0,0.0,0.0,0.010416666666666666,0.18791666666666668,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,96.0,96.0,0.0,0.010416666666666666,1.0,1.0,3.0,0.3333333333333333
cms_doc_list,seed_badscore_4.json,abnormal,132.0,2.0,6.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,16.0,7.25,1.0,0.75,0.0,0.0,0.0,0.0,0.0625,0.359375,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
cms_doc_list,seed_badscore_5.json,abnormal,369.0,3.0,3.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,200.0,105.33333333333333,1.0,1.0,200.0,105.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.013174603174603174,1.0,1.0,2.0,0.0,2.0,1.0,200.0,200.0,0.0,0.005,1.0,1.0,1.0,1.0
cms_doc_list,seed_badscore_6.json,abnormal,170.0,3.0,3.0,16.0,1.0,2.0,13.0,0.0,0.0,0.0,48.0,6.461538461538462,7.0,6.0,6.0,3.230769230769231,1.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3205128205128205,0.2,0.17142857142857143,0.0,0.0,0.0,1.0,48.0,6.0,1.0,0.16666666666666666,7.0,0.14285714285714285,5.0,0.2
cms_doc_list,seed_badscore_7.json,abnormal,367.0,3.0,3.0,44.0,1.0,2.0,41.0,0.0,0.0,0.0,80.0,4.878048780487805,20.0,20.0,80.0,2.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.9759146341463415,1.0,1.0,2.0,2.0,0.0,1.0,80.0,80.0,0.0,0.0125,20.0,1.0,20.0,1.0
cms_doc_list,seed_badscore_8.json,abnormal,138.0,3.0,3.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,53.0,15.8,2.0,2.0,4.0,1.8,0.0,0.0,0.1509433962264151,0.03018867924528302,1.0,0.2,0.05660377358490566,0.7779874213836477,0.5,0.5,0.0,0.0,0.0,1.0,53.0,4.0,0.0,0.05660377358490566,2.0,0.5,2.0,0.5
cms_doc_list,seed_badscore_9.json,abnormal,175.0,3.0,3.0,20.0,1.0,2.0,17.0,0.0,0.0,0.0,32.0,4.705882352941177,8.0,8.0,32.0,2.823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.9430147058823529,1.0,1.0,2.0,0.0,0.0,1.0,32.0,32.0,0.0,0.03125,8.0,1.0,8.0,1.0
cms_doc_list,seed_badscore_10.json,abnormal,121.0,3.0,3.0,11.0,1.0,2.0,8.0,0.0,0.0,0.0,32.0,6.625,4.0,3.5,32.0,6.625,1.0,1.0,0.0,0.0,0.0,0.0,0.03125,0.29557291666666663,1.0,1.0,2.0,0.0,0.0,1.0,32.0,32.0,1.0,0.03125,4.0,1.0,3.0,1.0
cms_doc_list,seed_badscore_11.json,abnormal,273.0,3.0,3.0,17.0,1.0,2.0,14.0,0.0,0.0,0.0,56.0,13.357142857142858,10.0,6.5,56.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.7262755102040817,0.4,0.3666666666666667,0.0,1.0,0.0,1.0,56.0,56.0,0.0,0.017857142857142856,10.0,0.4,3.0,0.3333333333333333
